îNåéì˙,éûçè,ïiéø,â∑ìx1,â∑ìx2,â∑ìx3,îSìx,êÖà≥,ë˜ìx,â¡ë¨ìx,è∆éÀéûä‘,ìSï™,ÉiÉgÉäÉEÉÄ,écóØâñëfîZìx,é_ëfñOòaìx
2016/10/25,21:00,C,61.322,61.3148,61.3148,100,128.79,36,12.96,65.6,0,0,0,32.778
2016/10/25,22:00,C,61.322,61.3148,61.3148,100,128.79,36,12.96,65.6,0,0,0,51.549
2016/10/25,23:00,C,,,,,,,,65.6,0,0,0,40.89
2016/10/26,0:00,C,65.75,65.75,65.75,100,125.38,88,19.224,65.6,0,0,0,51.452
2016/10/26,1:00,C,65.75,65.75,65.75,100,125.38,88,19.224,65.6,0,0,0,61.826
2016/10/26,2:00,C,67.568,67.5734,67.5734,100,123.74,12,15.732,65.6,0,0,0,59.619
2016/10/26,3:00,C,67.568,67.5734,67.5734,100,123.74,12,15.732,65.6,0,0,0,50.94
2016/10/26,4:00,C,67.568,67.5734,67.5734,100,123.74,12,15.732,65.6,0,0,0,58.878
2016/10/26,5:00,A,62.24,62.2382,62.2382,100,125.22,0,10.08,65.6,0,0,0,55.805
2016/10/26,6:00,A,62.24,62.2382,62.2382,100,125.22,0,10.08,65.6,0,0,0,41.158
2016/10/26,7:00,A,62.24,62.2382,62.2382,100,125.22,0,10.08,65.6,0,0.17,0.2,26.386
2016/10/26,8:00,A,65.174,65.1668,65.1668,100,126.03,0,6.552,65.6,0,0.82,1,28.671
2016/10/26,9:00,A,65.174,65.1668,65.1668,100,126.03,0,6.552,65.4,0,1.48,1,76.804
2016/10/26,10:00,A,65.174,65.1668,65.1668,100,126.03,0,6.552,65.4,0,1.99,1,53.005
2016/10/26,11:00,A,70.106,70.1096,70.1096,95,124.37,0,2.016,65.4,0,2.28,1,62.896
2016/10/26,12:00,A,70.106,70.1096,70.1096,95,124.37,0,2.016,65.4,0,2.35,1,46.405
2016/10/26,13:00,A,70.106,70.1096,70.1096,95,124.37,0,2.016,65.4,0,2.21,1,74.349
2016/10/26,14:00,A,73.04,73.0418,73.0418,85,122.14,0,5.076,65.4,0,1.78,1,67.075
2016/10/26,15:00,A,73.04,73.0418,73.0418,85,122.14,0,5.076,65.4,0,1.29,1,21.392
2016/10/26,16:00,A,73.04,73.0418,73.0418,85,122.14,0,5.076,65.4,0,0.57,0.9,52.516
2016/10/26,17:00,A,69.674,69.6668,69.6668,93,122.07,0,4.212,65.4,0,0.13,0.5,68.217
2016/10/26,18:00,A,69.674,69.6668,69.6668,93,122.07,0,4.212,65.4,0,0,0,36.046
2016/10/26,19:00,A,69.674,69.6668,69.6668,93,122.07,0,4.212,65.4,0,0,0,46.925
2016/10/26,20:00,A,67.694,67.6868,67.6868,99,122.28,8,4.716,65.4,0,0,0,60.682
2016/10/26,21:00,A,67.694,67.6868,67.6868,99,122.28,8,4.716,65.4,0,0,0,81.521
2016/10/26,22:00,A,67.694,67.6868,67.6868,99,122.28,8,4.716,65.4,0,0,0,37.537
2016/10/26,23:00,A,,,,,,,,65.4,0,0,0,46.607
2016/10/27,0:00,B,65.282,65.2802,65.2802,98,123.94,64,13.032,65.4,0,0,0,75.765
2016/10/27,1:00,B,65.282,65.2802,65.2802,98,123.94,64,13.032,65.4,0,0,0,42.222
2016/10/27,2:00,B,64.544,64.5404,64.5404,94,124.9,48,14.076,65.4,0,0,0,67.12
2016/10/27,3:00,B,64.544,64.5404,64.5404,94,124.9,48,14.076,65.4,0,0,0,73.456
2016/10/27,4:00,B,64.544,64.5404,64.5404,94,124.9,48,14.076,65.4,0,0,0,38.035
2016/10/27,5:00,B,63.14,63.14,63.14,91,127.98,68,19.188,65.4,0,0,0,47.57
2016/10/27,6:00,B,63.14,63.14,63.14,91,127.98,68,19.188,65.4,0,0,0,44.855
2016/10/27,7:00,B,63.14,63.14,63.14,91,127.98,68,19.188,65.4,0,0.17,0.3,42.659
2016/10/27,8:00,B,62.924,62.9204,62.9204,88,130.87,36,23.94,65.4,0,0.85,1,41.011
2016/10/27,9:00,B,62.924,62.9204,62.9204,88,130.87,36,23.94,65.2,0,1.51,1,43.7
2016/10/27,10:00,B,62.924,62.9204,62.9204,88,130.87,36,23.94,65.2,0,2.02,1,60.184
2016/10/27,11:00,B,64.076,64.0832,64.0832,81,131.17,88,24.336,65.2,0,2.33,1,71.394
2016/10/27,12:00,B,64.076,64.0832,64.0832,81,131.17,88,24.336,65.2,0,2.43,1,33.21
2016/10/27,13:00,B,64.076,64.0832,64.0832,81,131.17,88,24.336,65.2,0,2.2,1,58.646
2016/10/27,14:00,A,65.498,65.498,65.498,75,131.31,0,21.636,65.2,0,1.53,0.6,31.283
2016/10/27,15:00,A,,,,,,,,65.2,0,0.89,0.2,29.352
2016/10/27,16:00,A,65.498,65.498,65.498,75,131.31,0,21.636,65.2,0,0.39,0.2,49.726
2016/10/27,17:00,A,60.296,60.296,60.296,82,132.92,0,14.436,65.2,0,0.12,0.3,30.511
2016/10/27,18:00,A,60.296,60.296,60.296,82,132.92,0,14.436,65.2,0,0,0,73.852
2016/10/27,19:00,A,60.296,60.296,60.296,82,132.92,0,14.436,65.2,0,0,0,37.635
2016/10/27,20:00,A,55.148,55.1534,55.1534,97,134.79,0,9.612,65.2,0,0,0,56.803
2016/10/27,21:00,A,55.148,55.1534,55.1534,97,134.79,0,9.612,65.2,0,0,0,28.736
2016/10/27,22:00,A,55.148,55.1534,55.1534,97,134.79,0,9.612,65.2,0,0,0,52.478
2016/10/27,23:00,A,,,,,,,,65.2,0,0,0,30.953
2016/10/28,0:00,B,55.742,55.7366,55.7366,89,133.75,20,13.716,65.2,0,0,0,68.11
2016/10/28,1:00,B,55.742,55.7366,55.7366,89,133.75,20,13.716,65.2,0,0,0,57.368
2016/10/28,2:00,B,55.202,55.2092,55.2092,94,133.92,32,10.296,65.2,0,0,0,49.569
2016/10/28,3:00,B,55.202,55.2092,55.2092,94,133.92,32,10.296,65.2,0,0,0,37.753
2016/10/28,4:00,B,55.202,55.2092,55.2092,94,133.92,32,10.296,65.2,0,0,0,51.817
2016/10/28,5:00,B,54.482,54.4802,54.4802,98,133.43,64,7.236,65.2,0,0,0,66.001
2016/10/28,6:00,B,54.482,54.4802,54.4802,98,133.43,64,7.236,65.2,0,0,0,76.707
2016/10/28,7:00,B,54.482,54.4802,54.4802,98,133.43,64,7.236,65.2,0,0.05,0,55.368
2016/10/28,8:00,B,56.912,56.9066,56.9066,95,133.49,56,9.972,65.2,0,0.17,0,68.602
2016/10/28,9:00,B,56.912,56.9066,56.9066,95,133.49,56,9.972,65,0,0.21,0,60.022
2016/10/28,10:00,B,56.912,56.9066,56.9066,95,133.49,56,9.972,65,0,0.23,0,81.751
2016/10/28,11:00,B,59.648,59.6498,59.6498,90,131.46,68,13.356,65,0,0.27,0,32.42
2016/10/28,12:00,B,59.648,59.6498,59.6498,90,131.46,68,13.356,65,0,0.17,0,67.792
2016/10/28,13:00,B,59.648,59.6498,59.6498,90,131.46,68,13.356,65,0.5,0.12,0,70.538
2016/10/28,14:00,C,58.946,58.9496,58.9496,100,128.14,88,3.816,65,3,0.12,0,68.578
2016/10/28,15:00,C,58.946,58.9496,58.9496,100,128.14,88,3.816,65,1.5,0.09,0,64.605
2016/10/28,16:00,C,58.946,58.9496,58.9496,100,128.14,88,3.816,65,2.5,0.02,0,60.6
2016/10/28,17:00,C,55.832,55.832,55.832,100,126.58,92,9.54,65,2.5,0.01,0,48.852
2016/10/28,18:00,C,55.832,55.832,55.832,100,126.58,92,9.54,65,0.5,0,0,55.369
2016/10/28,19:00,C,55.832,55.832,55.832,100,126.58,92,9.54,65,0.5,0,0,57.905
2016/10/28,20:00,C,55.742,55.742,55.742,100,124,100,13.428,65,1,0,0,25.162
2016/10/28,21:00,C,55.742,55.742,55.742,100,124,100,13.428,65,1.5,0,0,36.97
2016/10/28,22:00,C,55.742,55.742,55.742,100,124,100,13.428,65,2.5,0,0,49.13
2016/10/28,23:00,C,54.77,54.761,54.761,100,117.17,88,15.552,65,2,0,0,35.488
2016/10/29,0:00,C,54.77,54.761,54.761,100,117.17,88,15.552,65,0,0,0,68.789
2016/10/29,1:00,C,54.77,54.761,54.761,100,117.17,88,15.552,65,0,0,0,40.1
2016/10/29,2:00,C,56.102,56.102,56.102,100,115.37,92,10.692,65,0,0,0,49.616
2016/10/29,3:00,C,56.102,56.102,56.102,100,115.37,92,10.692,65,0,0,0,44.152
2016/10/29,4:00,C,56.102,56.102,56.102,100,115.37,92,10.692,65,0,0,0,62.934
2016/10/29,5:00,B,57.614,57.6212,57.6212,100,117.95,12,12.852,65,0,0,0,56.949
2016/10/29,6:00,B,57.614,57.6212,57.6212,100,117.95,12,12.852,65,0,0,0,52.873
2016/10/29,7:00,B,57.614,57.6212,57.6212,100,117.95,12,12.852,65,0,0.08,0,29.632
2016/10/29,8:00,B,62.096,62.1014,62.1014,100,121.85,68,12.816,65,0,0.3,0,33.107
2016/10/29,9:00,B,62.096,62.1014,62.1014,100,121.85,68,12.816,64.8,0,0.44,0,54.643
2016/10/29,10:00,B,62.096,62.1014,62.1014,100,121.85,68,12.816,64.8,0,0.56,0,73.16
2016/10/29,11:00,B,63.608,63.6026,63.6026,98,123.16,92,10.296,64.8,0,0.73,0,62.987
2016/10/29,12:00,B,63.608,63.6026,63.6026,98,123.16,92,10.296,64.8,0,0.72,0,62.27
2016/10/29,13:00,B,63.608,63.6026,63.6026,98,123.16,92,10.296,64.8,0,0.49,0,35.921
2016/10/29,14:00,B,64.454,64.4522,64.4522,92,124.8,88,13.392,64.8,0,0.58,0,37.356
2016/10/29,15:00,B,64.454,64.4522,64.4522,92,124.8,88,13.392,64.8,0,0.3,0,53.65
2016/10/29,16:00,B,64.454,64.4522,64.4522,92,124.8,88,13.392,64.8,0,0.13,0,55.679
2016/10/29,17:00,C,59.648,59.639,59.639,100,128.82,88,21.204,64.8,0,0,0,54.422
2016/10/29,18:00,C,59.648,59.639,59.639,100,128.82,88,21.204,64.8,0,0,0,70.542
2016/10/29,19:00,C,59.648,59.639,59.639,100,128.82,88,21.204,64.8,0,0,0,43.169
2016/10/29,20:00,C,56.03,56.0282,56.0282,100,131.58,92,21.672,64.8,0,0,0,44.177
2016/10/29,21:00,C,56.03,56.0282,56.0282,100,131.58,92,21.672,64.8,0,0,0,55.158
2016/10/29,22:00,C,56.03,56.0282,56.0282,100,131.58,92,21.672,64.8,0,0,0,55.899
2016/10/29,23:00,B,53.384,53.3912,53.3912,100,132.61,92,22.284,64.8,0,0,0,40.062
2016/10/30,0:00,B,52.43,52.4282,52.4282,100,133.4,92,20.412,64.8,0,0,0,47.617
2016/10/30,1:00,B,52.43,52.4282,52.4282,100,133.4,92,20.412,64.8,0.5,0,0,39.472
2016/10/30,2:00,C,51.062,51.0566,51.0566,100,134.24,92,19.656,64.8,0.5,0,0,71.279
2016/10/30,3:00,C,51.062,51.0566,51.0566,100,134.24,92,19.656,64.8,0,0,0,42.703
2016/10/30,4:00,C,51.062,51.0566,51.0566,100,134.24,92,19.656,64.8,0,0,0,73.94
2016/10/30,5:00,C,49.622,49.6148,49.6148,100,136.08,92,21.6,64.8,0,0,0,45.512
2016/10/30,6:00,C,49.622,49.6148,49.6148,100,136.08,92,21.6,64.8,0,0,0,59.197
2016/10/30,7:00,C,49.622,49.6148,49.6148,100,136.08,92,21.6,64.8,0,0.02,0,34.391
2016/10/30,8:00,C,49.892,49.8866,49.8866,100,138.02,100,20.556,64.8,0,0.12,0,38.503
2016/10/30,9:00,C,49.892,49.8866,49.8866,100,138.02,100,20.556,64.6,0,0.32,0,38.06
2016/10/30,10:00,C,49.892,49.8866,49.8866,100,138.02,100,20.556,64.6,0,0.59,0,57.815
2016/10/30,11:00,C,51.224,51.2222,51.2222,100,137.24,100,18.288,64.6,0,0.58,0,39.894
2016/10/30,12:00,C,51.224,51.2222,51.2222,100,137.24,100,18.288,64.6,0,0.52,0,66.95
2016/10/30,13:00,C,51.224,51.2222,51.2222,100,137.24,100,18.288,64.6,0,0.58,0,63.758
2016/10/30,14:00,C,53.618,53.6198,53.6198,100,136.85,92,14.292,64.6,0,0.5,0,80.717
2016/10/30,15:00,C,53.618,53.6198,53.6198,100,136.85,92,14.292,64.6,0,0.45,0,57.225
2016/10/30,16:00,C,53.618,53.6198,53.6198,100,136.85,92,14.292,64.6,0,0.19,0,62.415
2016/10/30,17:00,B,54.464,54.4604,54.4604,100,138.21,64,12.456,64.6,0,0.06,0,60.359
2016/10/30,18:00,B,54.464,54.4604,54.4604,100,138.21,64,12.456,64.6,0,0,0,68.929
2016/10/30,19:00,B,54.464,54.4604,54.4604,100,138.21,64,12.456,64.6,0,0,0,53.967
2016/10/30,20:00,B,54.932,54.9284,54.9284,100,138.71,44,13.896,64.6,0,0,0,43.713
2016/10/30,21:00,B,54.932,54.9284,54.9284,100,138.71,44,13.896,64.6,0,0,0,56.231
2016/10/30,22:00,B,54.932,54.9284,54.9284,100,138.71,44,13.896,64.6,0,0,0,65.378
2016/10/30,23:00,B,55.112,55.1192,55.1192,100,137.98,80,15.696,64.6,0,0,0,20.295
2016/10/31,0:00,B,55.112,55.1192,55.1192,100,137.98,80,15.696,64.6,0,0,0,75.477
2016/10/31,1:00,B,55.112,55.1192,55.1192,100,137.98,80,15.696,64.6,0,0,0,71.08
2016/10/31,2:00,B,,,,,,,,64.6,0,0,0,69.314
2016/10/31,3:00,B,54.356,54.3632,54.3632,100,137.15,88,15.876,64.6,0,0,0,36.689
2016/10/31,4:00,B,54.356,54.3632,54.3632,100,137.15,88,15.876,64.6,0,0,0,73.075
2016/10/31,5:00,B,53.888,53.8916,53.8916,100,136.92,68,15.192,64.6,0,0,0,46.736
2016/10/31,6:00,B,53.888,53.8916,53.8916,100,136.92,68,15.192,64.6,0,0,0,56.553
2016/10/31,7:00,B,53.888,53.8916,53.8916,100,136.92,68,15.192,64.6,0,0.14,0.3,53.015
2016/10/31,8:00,B,56.48,56.4782,56.4782,100,136.82,44,13.032,64.6,0,0.82,1,42.532
2016/10/31,9:00,B,56.48,56.4782,56.4782,100,136.82,44,13.032,64.4,0,1.31,1,63.607
2016/10/31,10:00,B,56.48,56.4782,56.4782,100,136.82,44,13.032,64.4,0,1.68,0.8,32.435
2016/10/31,11:00,B,60.746,60.7406,60.7406,95,133.99,68,9.936,64.4,0,1.54,0.2,66.473
2016/10/31,12:00,B,60.746,60.7406,60.7406,95,133.99,68,9.936,64.4,0,1.21,0.1,72.971
2016/10/31,13:00,B,60.746,60.7406,60.7406,95,133.99,68,9.936,64.4,0,1.61,0.4,44.501
2016/10/31,14:00,C,60.944,60.935,60.935,96,131.44,88,5.832,64.4,0,0.95,0.1,65.939
2016/10/31,15:00,C,60.944,60.935,60.935,96,131.44,88,5.832,64.4,0,0.27,0,23.169
2016/10/31,16:00,C,60.944,60.935,60.935,96,131.44,88,5.832,64.4,0,0.19,0,45.004
2016/10/31,17:00,C,58.784,58.7804,58.7804,100,130.21,92,3.816,64.4,0,0.07,0,50.555
2016/10/31,18:00,C,58.784,58.7804,58.7804,100,130.21,92,3.816,64.4,0,0,0,40.269
2016/10/31,19:00,C,58.784,58.7804,58.7804,100,130.21,92,3.816,64.4,0,0,0,81.015
2016/10/31,20:00,C,58.55,58.5536,58.5536,100,129.18,100,13.896,64.4,0,0,0,36.632
2016/10/31,21:00,C,58.55,58.5536,58.5536,100,129.18,100,13.896,64.4,0,0,0,69.444
2016/10/31,22:00,C,58.55,58.5536,58.5536,100,129.18,100,13.896,64.4,0,0,0,55.199
2016/10/31,23:00,B,57.47,57.4628,57.4628,100,129.33,92,10.836,64.4,0,0,0,48.456
2016/11/1,0:00,B,57.47,57.4628,57.4628,100,129.33,92,10.836,64.4,0,0,0,32.968
2016/11/1,1:00,B,57.47,57.4628,57.4628,100,129.33,92,10.836,64.4,0,0,0,42.541
2016/11/1,2:00,B,56.642,56.6348,56.6348,100,127.79,92,9.9,64.4,0,0,0,31.489
2016/11/1,3:00,B,56.642,56.6348,56.6348,100,127.79,92,9.9,64.4,0,0,0,57.426
2016/11/1,4:00,B,56.642,56.6348,56.6348,100,127.79,92,9.9,64.4,0,0,0,66.225
2016/11/1,5:00,B,56.768,56.7626,56.7626,98,127.56,100,12.132,64.4,0.5,0,0,62.74
2016/11/1,6:00,B,56.768,56.7626,56.7626,98,127.56,100,12.132,64.4,1,0,0,57.697
2016/11/1,7:00,B,56.768,56.7626,56.7626,98,127.56,100,12.132,64.4,3.5,0.01,0,58.222
2016/11/1,8:00,C,53.6,53.6054,53.6054,100,127.83,92,4.716,64.4,1.5,0.06,0,52.219
2016/11/1,9:00,C,53.6,53.6054,53.6054,100,127.83,92,4.716,64.2,1.5,0.12,0,44.094
2016/11/1,10:00,C,53.6,53.6054,53.6054,100,127.83,92,4.716,64.2,2,0.16,0,23.277
2016/11/1,11:00,C,54.428,54.4208,54.4208,100,125.31,80,4.356,64.2,0,0.25,0,42.219
2016/11/1,12:00,C,54.428,54.4208,54.4208,100,125.31,80,4.356,64.2,0,0.4,0,52.661
2016/11/1,13:00,C,54.428,54.4208,54.4208,100,125.31,80,4.356,64.2,0,0.78,0.1,49.002
2016/11/1,14:00,C,58.046,58.0532,58.0532,100,123.63,0,5.904,64.2,0,1.64,0.8,72.345
2016/11/1,15:00,C,58.046,58.0532,58.0532,100,123.63,0,5.904,64.2,0,1.31,1,61.185
2016/11/1,16:00,C,58.046,58.0532,58.0532,100,123.63,0,5.904,64.2,0,0.62,1,58.555
2016/11/1,17:00,A,54.41,54.4082,54.4082,100,125.18,0,3.456,64.2,0,0.09,0.4,45.149
2016/11/1,18:00,A,54.41,54.4082,54.4082,100,125.18,0,3.456,64.2,0,0,0,44.72
2016/11/1,19:00,A,54.41,54.4082,54.4082,100,125.18,0,3.456,64.2,0,0,0,46.71
2016/11/1,20:00,A,55.526,55.5242,55.5242,100,128.6,0,27.396,64.2,0,0,0,30.826
2016/11/1,21:00,A,55.526,55.5242,55.5242,100,128.6,0,27.396,64.2,0,0,0,43.466
2016/11/1,22:00,A,55.526,55.5242,55.5242,100,128.6,0,27.396,64.2,0,0,0,62.734
2016/11/1,23:00,B,52.898,52.898,52.898,100,131.59,12,24.516,64.2,0,0,0,57.959
2016/11/2,0:00,B,52.898,52.898,52.898,100,131.59,12,24.516,64.2,0,0,0,54.029
2016/11/2,1:00,B,52.898,52.898,52.898,100,131.59,12,24.516,64.2,0,0,0,46.504
2016/11/2,2:00,B,52.79,55.4,50,61,124,90,22.896,64.2,0,0,0,37.816
2016/11/2,3:00,B,,,,,,,,64.2,0,0,0,60.233
2016/11/2,4:00,B,51.404,53.6,50,66,123,75,22.32,64.2,0,0,0,69.613
2016/11/2,5:00,B,50.306,53.6,48.2,66,123,75,24.12,64.2,0,0,0,53.763
2016/11/2,6:00,B,50.324,53.6,48.2,66,123,75,20.52,64.2,0,0,0,56.205
2016/11/2,7:00,B,50.306,53.6,48.2,66,124,75,25.92,64.2,0,0.05,0,50.892
2016/11/2,8:00,B,50.324,53.6,48.2,62,124,75,22.32,64.2,0,0.16,0,59.073
2016/11/2,9:00,B,52.142,53.6,48.2,66,125,75,25.92,64,0,0.35,0,49.704
2016/11/2,10:00,B,52.196,53.6,50,62,125,75,22.32,64,0,0.53,0,40.081
2016/11/2,11:00,B,52.664,53.6,50,62,125,75,22.32,64,0,0.42,0,46.073
2016/11/2,12:00,C,52.7,53.6,51.8,62,125,75,22.32,64,0,0.27,0,74.52
2016/11/2,13:00,C,52.376,53.6,51.8,62,124,75,22.32,64,0,0.29,0,70.231
2016/11/2,14:00,C,52.556,53.6,51.8,58,123,75,25.92,64,0,0.21,0,40.729
2016/11/2,15:00,C,52.7,53.6,51.8,62,123,75,20.52,64,0,0.16,0,27.902
2016/11/2,16:00,C,52.538,53.6,51.8,62,123,75,20.52,64,0,0.08,0,42.247
2016/11/2,17:00,C,52.574,53.6,51.8,62,123,75,18.36,64,0,0.02,0,62.972
2016/11/2,18:00,C,51.656,53.6,50,66,123,75,16.56,64,0,0,0,62.679
2016/11/2,19:00,C,51.044,53.6,50,71,123,75,12.96,64,0,0,0,49.7
2016/11/2,20:00,C,51.062,53.6,50,76,123,75,18.36,64,0.5,0,0,59.106
2016/11/2,21:00,C,50.504,53.6,48.2,76,123,75,20.52,64,0,0,0,45.145
2016/11/2,22:00,C,50.468,53.6,48.2,76,122,75,16.56,64,0.5,0,0,53.844
2016/11/2,23:00,C,48.74,50,48.2,87,122,75,18.36,64,0.5,0,0,83.753
2016/11/3,0:00,C,49.262,51.8,48.2,87,120,75,22.32,64,0,0,0,59.436
2016/11/3,1:00,C,48.074,50,46.4,87,120,75,22.32,64,2.5,0,0,24.786
2016/11/3,2:00,C,48.11,50,46.4,93,119,75,27.72,64,0.5,0,0,62.325
2016/11/3,3:00,C,48.578,50,48.2,93,117,75,25.92,64,0,0,0,48.954
2016/11/3,4:00,B,48.704,50,48.2,93,117,75,20.52,64,0,0,0,65.191
2016/11/3,5:00,C,48.902,50,48.2,93,116,75,22.32,64,0,0,0,24.472
2016/11/3,6:00,B,48.902,50,48.2,87,116,75,18.36,64,0,0,0,63.273
2016/11/3,7:00,B,49.892,51.8,48.2,81,115,40,24.12,64,0,0.14,0.3,25.262
2016/11/3,8:00,B,49.622,51.8,48.2,76,115,75,18.36,64,0,0.64,0.8,34.972
2016/11/3,9:00,B,52.628,53.6,50,71,115,20,16.56,63.8,0,1.29,0.9,72.522
2016/11/3,10:00,B,55.724,57.2,55.4,62,114,20,12.96,63.8,0,1.88,1,46.148
2016/11/3,11:00,B,58.064,59,57.2,62,113,20,11.16,63.8,0,2.23,1,24.175
2016/11/3,12:00,B,,,,,,,,63.8,0,2.35,1,43.898
2016/11/3,13:00,B,62.132,62.6,60.8,63,110,20,5.4,63.8,0,2.21,1,35.947
2016/11/3,14:00,B,65.264,66.2,64.4,52,110,20,16.56,63.8,0,1.84,1,32.42
2016/11/3,15:00,B,66.668,68,66.2,45,109,20,7.56,63.8,0,1.32,1,37.605
2016/11/3,16:00,B,64.94,66.2,62.6,67,110,20,16.56,63.8,0,0.67,1,63.073
2016/11/3,17:00,B,63.068,64.4,60.8,59,110,20,5.4,63.8,0,0.1,0.5,52.898
2016/11/3,18:00,B,59.324,62.6,57.2,39,111,20,16.56,63.8,0,0,0,33.961
2016/11/3,19:00,B,56.408,60.8,53.6,41,111,20,16.56,63.8,0,0,0,27.965
2016/11/3,20:00,B,55.31,60.8,51.8,41,112,20,18.36,63.8,0,0,0,42.161
2016/11/3,21:00,B,53.924,57.2,51.8,41,112,20,12.96,63.8,0,0,0,51.548
2016/11/3,22:00,B,50.306,53.6,48.2,50,113,20,14.76,63.8,0,0,0,61.873
2016/11/3,23:00,B,51.044,55.4,48.2,47,113,40,11.16,63.8,0,0,0,65.636
2016/11/4,0:00,B,51.746,57.2,48.2,47,113,75,14.76,63.8,0,0,0,63.836
2016/11/4,1:00,B,49.514,57.2,44.6,47,113,40,18.36,63.8,0,0,0,26.575
2016/11/4,2:00,B,51.044,55.4,48.2,47,113,75,11.16,63.8,0,0,0,28.781
2016/11/4,3:00,B,50.45,55.4,46.4,47,113,75,16.56,63.8,0,0,0,29.399
2016/11/4,4:00,C,56.066,68,46.4,43,113,40,22.32,63.8,0,0,0,71.387
2016/11/4,5:00,C,55.832,68,42.8,47,113,75,24.12,63.8,0,0,0,85.978
2016/11/4,6:00,B,48.146,53.6,44.6,54,114,20,24.12,63.8,0,0,0,63.33
2016/11/4,7:00,B,47.408,51.8,44.6,53,115,20,14.76,63.8,0,0.12,0.3,46.723
2016/11/4,8:00,B,48.848,55.4,44.6,50,116,20,14.76,63.8,0,0.76,1,35.783
2016/11/4,9:00,B,55.292,57.2,51.8,44,116,20,18.36,63.6,0,1.43,1,65.675
2016/11/4,10:00,B,58.928,60.8,57.2,41,116,20,18.36,63.6,0,1.93,1,44.062
2016/11/4,11:00,B,61.196,62.6,59,36,115,20,20.52,63.6,0,2.25,1,56.37
2016/11/4,12:00,B,62.6,62.6,62.6,36,114,20,20.52,63.6,0,2.34,1,58.857
2016/11/4,13:00,B,64.4,64.4,64.4,83,114,40,16.56,63.6,0,2.17,0.9,62.471
2016/11/4,14:00,B,64.778,66.2,64.4,36,114,75,14.76,63.6,0,1.86,1,65.3
2016/11/4,15:00,B,64.4,64.4,64.4,31,114,40,7.56,63.6,0,1.29,1,55.174
2016/11/4,16:00,B,63.932,64.4,62.6,36,114,20,14.76,63.6,0,0.59,0.9,72.904
2016/11/4,17:00,B,61.556,62.6,59,44,114,20,12.96,63.6,0,0.07,0.1,36.885
2016/11/4,18:00,B,61.484,62.6,60.8,36,115,20,9.36,63.6,0,0,0,78.595
2016/11/4,19:00,B,59,59,59,47,115,20,11.16,63.6,0,0,0,54.644
2016/11/4,20:00,B,59.72,60.8,59,48,115,20,14.76,63.6,0,0,0,54.925
2016/11/4,21:00,B,58.622,60.8,57.2,59,116,20,14.76,63.6,0,0,0,61.467
2016/11/4,22:00,B,55.724,59,53.6,67,116,20,14.76,63.6,0,0,0,49.259
2016/11/4,23:00,B,53.114,60.8,48.2,59,116,40,18.36,63.6,0,0,0,61.019
2016/11/5,0:00,B,55.328,60.8,51.8,59,116,75,16.56,63.6,0,0,0,68.446
2016/11/5,1:00,B,,,,,,,,63.6,0,0,0,38.447
2016/11/5,2:00,B,51.746,57.2,48.2,54,116,75,9.36,63.6,0,0,0,37.143
2016/11/5,3:00,B,52.844,57.2,50,58,116,75,11.16,63.6,0,0,0,63.182
2016/11/5,4:00,B,52.106,55.4,50,62,115,75,9.36,63.6,0,0,0,35.968
2016/11/5,5:00,B,49.91,55.4,46.4,58,115,75,14.76,63.6,0,0,0,57.088
2016/11/5,6:00,B,52.106,55.4,50,54,115,75,14.76,63.6,0,0,0,36.775
2016/11/5,7:00,C,51.548,55.4,48.2,54,115,75,22.32,63.6,0,0.03,0,52.8
2016/11/5,8:00,B,52.124,55.4,50,58,115,75,20.52,63.6,0,0.12,0,62.495
2016/11/5,9:00,B,,,,,,,,63.6,0,0.41,0,63.573
2016/11/5,10:00,B,,,,,,,,63.6,0,1.19,0.3,66.885
2016/11/5,11:00,B,59,60.8,57.2,54,113,20,11.16,63.4,0,2.17,1,36.828
2016/11/5,12:00,B,61.268,62.6,60.8,55,112,20,3.6,63.4,0,2.24,1,57.328
2016/11/5,13:00,B,62.6,62.6,62.6,59,111,20,12.96,63.4,0,2.11,1,42.847
2016/11/5,14:00,B,64.49,66.2,62.6,63,110,20,12.96,63.4,0,1.74,1,70.216
2016/11/5,15:00,B,65.354,68,62.6,63,110,20,24.12,63.4,0,1.19,1,20.876
2016/11/5,16:00,B,66.218,68,64.4,68,109,20,37.08,63.4,0,0.59,1,71.335
2016/11/5,17:00,B,66.146,68,64.4,60,109,20,27.72,63.4,0,0.09,0.5,57.237
2016/11/5,18:00,B,65.822,68,64.4,52,109,20,27.72,63.4,0,0,0,65.187
2016/11/5,19:00,A,62.924,66.2,60.8,52,109,0,22.32,63.4,0,0,0,41.737
2016/11/5,20:00,A,61.808,66.2,59,48,110,0,24.12,63.4,0,0,0,56.743
2016/11/5,21:00,A,60.044,64.4,57.2,52,110,0,14.76,63.4,0,0,0,45.713
2016/11/5,22:00,A,,,,,,,,63.4,0,0,0,39.242
2016/11/5,23:00,A,55.706,59,53.6,72,111,0,12.96,63.4,0,0,0,50.946
2016/11/6,0:00,A,55.004,57.2,53.6,82,111,0,12.96,63.4,0,0,0,58.357
2016/11/6,1:00,A,,,,,,,,63.4,0,0,0,53.505
2016/11/6,2:00,A,52.844,57.2,50,71,111,0,5.4,63.4,0,0,0,30.451
2016/11/6,3:00,A,,,,,,,,63.4,0,0,0,75.133
